date,PM2.5,SO2,NO2
20150221,52.49,13.43,11.42
20150222,67.77,12.79,14.76
20150223,73.65,12.06,12.16
20150224,67.3,13.18,13.47
20150225,61.55,14.1,17.87
20150226,58.93,15.4,18.58
20150227,45.61,12.18,15.22
20150228,37.67,11.57,12.02
20150301,45.17,14.97,13.86
20150302,52.79,18.17,17.6
20150303,47.84,14.01,14.23
20150304,37.42,13.53,13.89
20150305,39.58,14.18,13.84
20150306,54.96,16.77,14.94
20150307,60.22,17.91,17.01
20150308,65.31,17.18,19.49
20150309,87.42,20.72,25.62
20150310,91.6,18.02,19.81
20150311,76.05,19.25,22.29
20150312,76.7,18.27,19.68
20150313,63.93,20.42,24.13
20150314,102.34,22.39,29.42
20150315,117.55,20.09,34.1
20150316,89.47,17.56,20.69
20150317,66.93,15.45,22.49
20150318,37.51,13.08,19.33
20150319,42.71,15.44,16.33
20150320,41.9,14.39,17.69
20150321,42.21,17.83,18.81
20150322,52.02,20.51,23.01
20150323,53.04,18.89,20.38
20150324,49.16,17.87,22.25
20150325,49.58,18.09,21.75
20150326,50.37,14.41,21.04
20150327,55.19,14.47,16.08
20150328,53.61,17.29,18.13
20150329,58.78,15.45,20.89
20150330,47.26,14.31,14.25
20150331,44.33,13.79,13.51
20150401,40.55,14.16,16.01
20150402,26.64,14.84,17.09
20150403,37.29,14.14,18.14
20150404,50.23,14.8,16.27
20150405,52.57,13.96,14.74
20150406,46.15,14.34,16.37
20150407,40.69,11.6,13.14
20150408,42.49,13.94,14.68
20150409,48.1,15.85,18.49
20150410,49.87,15.73,17.46
20150411,50.8,18.56,22.05
20150412,31.52,11.89,13.86
20150413,22.92,11.53,14.16
20150414,31.48,14.99,17.36
20150415,41.58,16.04,22.48
20150416,51.45,14.02,18.08
20150417,55.9,17.31,24.2
20150418,58.88,14.38,20.19
20150419,40.6,12.98,14.65
20150420,28.22,12.62,12.8
20150421,34.22,12.08,16.95
20150422,38.04,13.09,17.89
20150423,42.99,15.0,19.88
20150424,51.22,16.4,18.95
20150425,57.83,14.94,20.47
20150426,53.91,14.94,18.35
20150427,52.36,16.95,14.03
20150428,51.84,14.17,12.23
20150429,60.37,14.86,13.21
20150430,59.38,16.39,16.04
20150501,51.79,13.22,14.01
20150502,21.7,9.41,8.88
20150503,37.06,12.16,11.61
20150504,46.12,12.8,15.46
20150505,54.99,15.36,15.35
20150506,52.83,13.32,12.9
20150507,57.71,13.09,14.05
20150508,36.08,9.47,10.15
20150509,35.9,11.63,12.48
20150510,50.25,12.16,12.69
20150511,24.98,6.9,7.58
20150512,31.85,10.06,11.56
20150513,45.08,13.87,12.82
20150514,49.43,11.36,11.53
20150515,39.0,12.76,13.0
20150516,52.01,14.06,12.85
20150517,61.49,12.31,13.55
